zh-en	gold	245	It is reported that the E-accounting platform provides a one-stop-shop for private investors with information on publicly traded fund accounts and shares, aimed at solving the industry service pain points of many small and medium-sized investors who have forgotten their accounts.	-1	-1	no-error
zh-en	gold	246	According to Wind data, as of the end of 2022, there are a total of 156 public fund managers in the country, with a fund size of about 26 trillion yuan.	-1	-1	no-error
zh-en	gold	247	The accounting systems of the participating registries are independent of each other and lack a unified industry inquiry channel.	-1	-1	no-error
zh-en	gold	248	At the end of 2021, there were more than 720 million fund investors in our country, which means that half of the country invested in fund products.	-1	-1	no-error
zh-en	gold	249	Previously, investors had to inquire about purchases through different sales agencies, whereas with a hedge fund E-account, you can check all sales channels and have a clear view of the fund.	-1	-1	no-error
zh-en	gold	250	What is an E-Account APP?	-1	-1	no-error
zh-en	gold	251	According to the relevant documents, the E-Account APP is a mobile application for the publicly traded fund industry, approved by the Securities and Exchange Commission of China for development and construction, which provides investors with a one-stop-shop inquiry about the holding of off-market shares in all market public fund products.	-1	-1	no-error
zh-en	gold	252	Investors can easily and quickly control their holdings of the off-the-shelf shares of publicly traded fund products owned by the fund managers purchased through various sales channels throughout the market, improving the efficiency of queries.	-1	-1	no-error
zh-en	gold	253	Specifically, the information that investors can query through the E-account of the hedge fund includes: information about the fund accounts opened with the managers of public funds in the market; information on the trading accounts open at the public fund sales agencies; and the out-of-the-box holdings of products such as publicly-traded investment funds (PIFs) and collective asset management schemes, which are not limited to 200 people.	-1	-1	no-error
zh-en	gold	254	The Shanghai Securities Fund Evaluation Research Center's head of business, Liu Yiqiu, told Economic Observation Network reporters that investors can get a one-stop-shop information about all their out-of-the-box IPO fund holdings through the E-Account Coin App, which helps them find forgotten asset tokens, and more importantly, summarize the full account information of the integrated fund investment situation for clients, helping clients to gain a more timely, accurate and complete understanding of their own investments, thereby better optimizing their portfolio fund configuration and better planning their financial arrangements.	243	261	minor
zh-en	gold	255	How to register?	-1	-1	no-error
zh-en	gold	256	The reporter noted that at present, the E-Account APP has been launched in mobile app stores such as Huawei, Apple, Xiaomi, OPPO, Vivo, etc., but the app is still in the open trial phase, registration requires filling out an invitation and investors can contact the fund manager who holds the funds to obtain it.	-1	-1	no-error
zh-en	gold	257	A customer service representative of a large public fund in Shanghai gave a six-digit invitation code to a reporter from Economic Watch and told reporters that during the test phase of the app, China settlement provides a certain number of invitations to each fund manager, and investors come and get them, we will provide them.	-1	-1	no-error
zh-en	gold	258	After the test run, the invitation code will no longer be used for open user registration.	-1	-1	no-error
zh-en	gold	259	Oh, my God.	0	11	minor
zh-en	gold	260	According to the official website of the Securities and Exchange Commission, the journalists downloaded and used the relevant documents to register the account and complete the inquiry. The entire process took only a few minutes and was mainly divided into four steps: user registration, authentication of real name, binding the fund account, and public fund request.	-1	-1	no-error
zh-en	gold	261	"After this step of authentication, click on the button of binding the hedge fund, and all the fund products purchased by the journalist through the various fund sales platforms will be presented in the list of bundling options (""binding accounts""). After completing this link, you can visually see the total assets of the invested fund and start using the query function."	-1	-1	no-error
zh-en	gold	262	It is worth noting that the E-account is only a consultation service for investors and cannot be used for buying and selling.	-1	-1	no-error
zh-en	gold	263	The data date displayed in the E-account tab generally moves the user's query date (T-day) forward by three trading days.	-1	-1	no-error
zh-en	gold	264	For example, if a hedge fund E-account is opened on February 10, the total assets, fund shares, and net worth of the fund shown on the assets page correspond to the date pushed forward by three trading days to that date, which is February 7.	-1	-1	no-error
zh-en	gold	265	Copyright statement: The above content is the original work of the Chinese Economic Observer, and all rights are owned by the company.	-1	-1	no-error
zh-en	gold	266	It is strictly forbidden to reproduce or mirror images without the authorization of the WSJ, otherwise the legal responsibility of those involved will be pursued in accordance with the law.	-1	-1	no-error
zh-en	gold	267	For copyright cooperation please call: 010-60910566-1260.	-1	-1	no-error
zh-en	gold	268	China is an important engine of global recovery	0	47	major
zh-en	gold	269	In response to the coronavirus outbreak, China's economy has shown strong resilience.	-1	-1	no-error
zh-en	gold	270	Recent market forecasts show that the international community is generally optimistic about China's future development.	-1	-1	no-error
zh-en	gold	271	In a recent interview with this newspaper, Julio Ríos, a well-known expert on China in Spain and a distinguished advisor to the China Policy Observatory, said that as China enters a new phase of epidemic prevention and control, the dynamism of economic and social development will be further released.	-1	-1	no-error
zh-en	gold	272	Rios said that in the face of a variety of unexpected shocks, China has responded with exceptional economic governance experience and measures, fully reflecting its economic resilience and management level.	-1	-1	no-error
zh-en	gold	273	At the same time as China is determined to expand its openness to the outside world, the intrinsic drive for economic development is growing, and state-owned and private enterprises are developing together.	-1	-1	no-error
zh-en	gold	274	Every year, two national conferences are held in China, where the representatives of the committee discuss the national development plan, the hot topics of common citizenship, broad consensus, consolidation of people's hearts, and wisdom, to add strength to China development.	-1	-1	no-error
zh-en	gold	275	Since the reform and opening up, China has achieved long-term high-speed development and is now entering a phase of high quality development.	-1	-1	no-error
zh-en	gold	276	The international community looks forward to China's wisdom and Chinese programs, and to the development of China that will bring new opportunities for the world.	-1	-1	no-error
zh-en	gold	277	Liu said that China is currently pushing forward technological innovation, injecting new impulses into economic and social development, raising capital, developing talent, and providing policy incentives, which will allow China to remain dynamic in the new five-year plan.	0	3	minor
zh-en	gold	278	For Rios, economic reform is a daunting task for any country.	-1	-1	no-error
zh-en	gold	279	Under the leadership of the Communist Party of China (CPC), China has taken proactive measures to stabilize the economy by leveraging the advantages of both the market economy and the socialist system.	-1	-1	no-error
zh-en	gold	280	The strategic basis for expanding domestic demand, strengthening financial support for the real economy, supporting the development of the private sector, small and medium-sized enterprises and manufacturing industries, adhering to innovative development, promoting employment, improving Chinese people's income and living standards, meeting the multi-level diversified consumption needs of people... China is complete, accurate and comprehensively implementing new development concepts, striving to promote high-quality development and build a new pattern of development that will bring more growth opportunities to the world.	-1	-1	no-error
zh-en	gold	281	This year marks the 10th anniversary of the Belt and Road Initiative.	-1	-1	no-error
zh-en	gold	282	Economic recovery after the outbreak is a common goal of the international community.	-1	-1	no-error
zh-en	gold	283	The unleashed potential of China's economic development will bring more benefits to countries around the world and become an important engine of global recovery.	-1	-1	no-error
zh-en	gold	284	Jurios said he looked forward to the continued role of the BRI in improving the infrastructure of countries, strengthening interconnectivity in all fields, and continuing to unleash greater momentum.	0	6	minor
zh-en	gold	285	(This is the Madrid Post)	-1	-1	no-error
zh-en	gold	286	(People's Daily reporter)	-1	-1	no-error
zh-en	gold	287	Buy at a discount!	-1	-1	no-error
zh-en	gold	288	Nanjing real estate market replicates the difference in price to compensate for the decline - China News Network	-1	-1	no-error
zh-en	gold	289	In an interview with the Yangon Evening News/Violet News reporter on the 10th, it was discovered that the coupon agreement, which had not been seen for more than a decade, has returned to the Nanjing housing market.	25 45	31 56	minor minor
zh-en	gold	290	There are a lot of conditions in the price guarantee agreement.	-1	-1	no-error
zh-en	gold	291	The property, located in Jiangxi's New District, is called Boliyan Zhou Yuntai, and the landlord, Mr. Sun, told reporters that he found a brick declaring bricks when he was building it last weekend.	22 52 127	47 78 197	minor minor major
zh-en	gold	292	"The photographs he sent to reporters show that the developer of the property promised that anyone who purchased a property between February 1st and February 28th, from the date the parties signed the purchase and sale contract until the corresponding property was delivered, if the discount on the other properties in the project was greater than the one previously enjoyed (""limited to other unsold commercial houses belonging to the same house, building block, unit, or type of property), he could exchange the house for the buyer and refund the difference""."	-1	-1	no-error
zh-en	gold	293	According to Mr. Sun, the housing consultant said that this is actually a price-guarantee agreement, with the aim of making the buyer reassured, without having to worry about the development enterprise price reduction promotion.	-1	-1	no-error
zh-en	gold	294	There are also many buyers who believe that the coupon price agreement is not a bad thing, although it gives the buyer a certain amount of money.	71	144	major
zh-en	gold	295	Ms. Liu, who intends to buy a new house in Jiangsu Province, said that the insured property is first of all the same type of house, also has to be on the Same floor, same unit, the buyer can compare the price of the property, so the mortgage threshold is still very high.	0	59	major
zh-en	gold	296	There are also home buyers who believe that because of the asymmetry of information, it is not excluded to give additional concessions when selling, which makes it difficult for the buyer to maintain their rights.	-1	-1	no-error
zh-en	gold	297	Will the buyers be able to stay?	-1	-1	no-error
zh-en	gold	298	Reporters in Nanjing found out that the property was sold in November last year for a total of 252 units in the top two floors, with a floor area of 105 m2, 114 m2 and 129 m2.	-1	-1	no-error
zh-en	gold	299	However, over the past two months, online real estate shows that the total number of unsold units in the complex is currently 157 units, accounting for 62.3%, of which 128 units are for the 8th, 113 units for 7th and 44 out of the 124 units.	-1	-1	no-error
zh-en	gold	300	According to marketers, the price-guarantee bubble also appeared in Nanjing in 2008.	-1	-1	no-error
zh-en	gold	301	In August of that year, in order to attract the attention of buyers, the property in Yokohama West Huang Mountain Road launched a coupon insurance plan, which specifically promised the company that if the project was extended within a year the difference would be returned to the old owner.	-1	-1	no-error
zh-en	gold	302	Since then, in April 2011, nine other properties in Nanjing have pledged to pay the difference in price.	-1	-1	no-error
zh-en	gold	303	The rooftop market is warming up, and the need for a needle and a tonic is even greater.	-1	-1	no-error
zh-en	gold	304	Mr. Shen, a senior operator in the real estate industry in Nanjing, said that the price-guarantee agreement is also one of the marketing methods used by the company.	-1	-1	no-error
zh-en	gold	305	He believes that today developers need more confidence than home buyers, and that the introduction of price-fixing agreements is actually giving them a boost.	-1	-1	no-error
zh-en	gold	306	As for whether buyers can stay, he said it depends on the impact of regulatory policies, lending thresholds and many other factors, and remains to be seen.	-1	-1	no-error
zh-en	gold	307	Google's AI chatbot is answering the wrong question, and the stock price of its parent company has evaporated to $100 billion.	-1	-1	no-error
zh-en	gold	308	I'm not sure what to do.	0	24	major
zh-en	gold	309	Google's newly-launched AI chatbot, Bard, has been disadvantaged by the mis-answered questions in its promotional short films, causing Google parent company Alphabet to plummet by 8.9% on Wednesday, falling below the $100 mark, with a market cap that has evaporated to $110 billion (around RM47.65 billion) and $94.57 as of Friday close.	-1	-1	no-error
zh-en	gold	310	The market is worried that Alphabet will not be able to compete with Microsoft.	-1	-1	no-error
zh-en	gold	311	"According to a Reuters report, Google earlier posted a short promotional video on social media for the AI chatbot Bard, in which someone asked Bard: ""Hey, can I tell my nine-year-old what new discoveries I've made about the James Webb Space Telescope (JWST)?"""	-1	-1	no-error
zh-en	gold	312	In response, Bard mentioned that the telescope had taken the first photograph of an exoplanet.	-1	-1	no-error
zh-en	gold	313	However, according to NASA data, the first image of an exoplanet was taken by the European Southern Observatory's Hubble Space Telescope in 2004.	-1	-1	no-error
zh-en	gold	314	Reuters also reported that Alphabet shares plummeted after Bard's answer was incorrect.	-1	-1	no-error
zh-en	gold	315	Google, on the other hand, notes that Bard's feedback loop highlights the importance of a rigorous testing process that combines external feedback with its own internal testing to ensure Bard responds to a high standard of feedback based on quality, security, and truthful information.	-1	-1	no-error
zh-en	gold	316	Do you want to save half or even more?	-1	-1	no-error
zh-en	gold	317	Henan Province regulates the price of integrated oral transplant services - Xinhua	76	82	minor
zh-en	gold	318	Central Television News: Dental implants are the ideal choice for many people with missing teeth, but the high price of one thousand dollars has always made many patients look backwards.	171 120	185 140	minor major
zh-en	gold	319	Since this year, with the acceleration of the landing of dental implants, all over the world, the reduction in the price of implanted teeth has been on the agenda.	-1	-1	no-error
zh-en	gold	320	Since February 10, the price of a single conventional dental implant in Henan Province has been set at 4300 yuan for the entire process, and the cost of the whole process is not more than 97 percent above the regulatory target.	-1	-1	no-error
zh-en	gold	321	Tooth implantation is a method of restoring missing teeth in fixed upper dental restorations that is based on a lower structure implanted in bone tissue.	-1	-1	no-error
zh-en	gold	322	Reporters learned from the First Affiliated Hospital of Yangzhou University that a single conventional plant, from planting to final repair, would cost about 16,000 yuan.	56	75	major
zh-en	gold	323	Patient: After the new policy, the doctor told me that in a situation like mine, it's almost more than 8,000 yuan, less than 10,000 yuan and basically half can be saved.	-1	-1	no-error
zh-en	gold	324	On the basis of the current project, Henan Province has also integrated 15 oral transplantation medical service price projects such as dental implants fee (single) and unified the price of public health institutions and health insurance payment categories under the provincial administration, and cancelled or adjusted 20 medical services price programs, including tooth implantation.	-1	-1	no-error
zh-en	gold	325	Li Yunjie, Director of Drug Pricing and Tender Procurement at the Health Insurance Administration of Zhejiang City: The main benefits are four, one is health insurance, less spending on health care; less hospital occupancy, patients will increase accordingly; a market for suppliers; the most profitable party for our patients, the cost of a tooth transplant may be halved or more.	101	114	major
zh-en	gold	326	NEWS GOV-MO: Large Hong Kong expedition visits tourist attractions in Macau to attract visitors and expand connectivity with tourists	107	133	minor
zh-en	gold	327	In addition to working meetings and industry talks, the tourism industry and media representatives from Hong Kong visited a number of tourist attractions, hotels and related facilities in Macao to introduce the latest Macau travel products to the market, while promoting bi-geographical mobility and expanding the co-operative market.	-1	-1	no-error
zh-en	gold	328	Macau tourism introduced a new game	-1	-1	no-error
zh-en	gold	329	The Hong Kong 100-person large-scale expedition, including the heads of tourism-related departments of the Government of Hong kong, more than 60 representatives from travel agencies and operators of cross-border transportation in hong kong and about 30 journalists from tourist magazines and newspapers, travel social media, online media representative and blogs/netbooks, etc., visited Macao personally and exchanged views to learn about the latest touristic resources in Macau.	121	130	minor
zh-en	gold	330	Two days of intense travel, business opportunity, increased publicity	-1	-1	no-error
zh-en	gold	331	The two-day visit to the World Heritage-listed historic city of Macau was organised yesterday and included a tour of the Macao Motor Racing Museum, a time-travelling tour through the Three Gorges Gorge, an immersive digital exhibition at the Grand Bar, the Victoria's Secret and the Old Town, as well as a number of major resort hotels and facilities: Upper Portugal, The Karl Lagerfeld, Yonge Palace, Lyons Mall, Morpeth, Londoners, Galaxies, New Worlds and Artelli Artists' Supernatural Spaces, and The Venice Team Lab.	179 242	201 251	major major
zh-en	gold	332	The members of the expedition visited tourist facilities in Macau, experienced first-hand the tourism+themed elements of Macao, shared their experiences and resources with Hong Kong residents, and integrated the recommendation and sale of newest touristic products to the residents.	-1	-1	no-error
zh-en	gold	333	Attracting tourists to Hong Kong and expanding connectivity with tourist destinations	47	85	minor
zh-en	gold	334	Taking the opportunity of the reopening of customs, the tourism authority launched a publicity campaign in the Hong Kong market and launched various offers, including the launch of a round-trip transportation ticket to and from Port-au-Prince, to advertise new promotional videos on online and offline platforms, etc.	-1	-1	no-error
zh-en	gold	335	Following last month's invitation of Hong Kong tourism industry leaders to visit Australia for exchanges and to experience Macao Tourism+ first-hand, this time again the tourist industry and media representatives will be organized in Macau, to increase market promotion efforts, attract tourists to stay and consume in Australia.	319	328	major
zh-en	gold	336	Multiple data recession Taiwan's economy starts the year poorly - Xinhua	66	72	minor
zh-en	gold	337	Xinhua Taipei, Feb. 11 (Xinhua) -- Taiwan's export trade volume has plummeted five times, the Manufacturing Purchasing Managers Index (PMI) has shrunk for the seventh consecutive month, and the consumer price index (CPI) is in third place... Recently, Taiwan authorities have released economic data for January 2023.	179 221	184 238	minor major
zh-en	gold	338	According to analysts, Taiwan's economy started the year off poorly and is under a lot of growth pressure.	-1	-1	no-error
zh-en	gold	339	According to the Department of Finance, Taiwan's exports in January were $31.51 billion, down 21.2% year on year for the fifth consecutive month.	-1	-1	no-error
zh-en	gold	340	Exports of 11 major export categories declined in comparison to the same period last year.	-1	-1	no-error
zh-en	gold	341	Plastic and its derivatives and optical devices suffered the biggest declines, falling by 37.6% and 35.7% respectively.	-1	-1	no-error
zh-en	gold	342	Electronic parts exports decreased by 20.1% year on year, the largest decrease in 11 years.	-1	-1	no-error
zh-en	gold	343	Among them, integrated circuits decreased by 18.3% per year, the biggest decline in 14 years.	-1	-1	no-error
zh-en	gold	344	According to the department's head of statistics, Yumena, this shows that the effects of weak demand in the consumer electronics industry are spreading and the industry is entering a period of correction.	-1	-1	no-error
zh-en	gold	345	Statistics show that Taiwan's imports and exports doubled in January, with a surplus of only US$2.34 billion, the lowest level in nearly three years.	-1	-1	no-error
zh-en	gold	346	Taiwanese authorities' finance department believes that global demand for terminals is declining, industrial inventory adjustments are holding back manufacturers' willingness to buy, export growth is unlikely to improve in the short term, and Taiwan's exports are likely to decline higher than expected in Q1 of this year.	0	21	minor
zh-en	gold	347	The Taiwan Manufacturing Purchasing Managers Index (PMI) was 40.4% seasonally adjusted in January, falling 3.3 percentage points from December last year, a seven-month consecutive contraction, according to the China Institute of Economics in Taiwan.	-1	-1	no-error
zh-en	gold	348	In the system of economic monitoring indicators, the PMI is a dry line at 50% and an index greater than 50% represents an expansion of the economy and a contraction.	49	164	major
zh-en	gold	349	Among the five indicators that make up the January Taiwan PMI, new orders, contraction in production and employment, decreased delivery times for suppliers, and shrinking inventories.	-1	-1	no-error
zh-en	gold	350	The total number of industries reporting PMI contraction is 35.1%, followed by electron microscopy (35.2%), chemicals (39.2%) and medical technologies (45.7%), basic raw materials (42.4%), transportation industry (46.6%), and food textiles (44.7%).	-1	-1	no-error
zh-en	gold	351	In terms of prices, the CPI for Taiwan rose by 3.04% in January, breaking the 3% mark since July last year.	-1	-1	no-error
zh-en	gold	352	Among them, vegetable prices soared 28.25% to a new 17-month high.	-1	-1	no-error
zh-en	gold	353	The CPI in January and February should be close to the 2.71 percent average in December last year, and inflation pressures are still present and still high.	-1	-1	no-error
zh-en	gold	354	Looking ahead to this year's Taiwanese economy, experts are pessimistic about reports in the island media, such as the Daily Mail, Yahoo Financial, and others.	119	130	major
zh-en	gold	355	Liu Daing, a professor at the Faculty of Economics at Taipei Central University, said that a recession in exports could cause cash flow problems for export manufacturers and increase the risk of debt default.	-1	-1	no-error
zh-en	gold	356	At the same time, the decrease in orders causes manufacturers to cut human costs, affecting the labor market and the household economy, which in turn affects their purchasing power.	-1	-1	no-error
zh-en	gold	357	A researcher at the Taiwan Institute of Economic Research, Liu Dajun, believes that inflation in the US and Europe is unresolved this year, demand continues to shrink, and Taiwan's export slump is expected to continue into the first half of the year.	59	68	minor
zh-en	gold	358	As Taiwan's economy relies heavily on exports and has been hit by a slump in imports, full-year economic growth will be lower than last year.	-1	-1	no-error
zh-en	gold	359	Suzuki founder Liu Yongkang, who led China's first clothing transformation, has died of a sudden heart attack.	0	27	major
zh-en	gold	360	"On February 11th, a public statement was published on the WeChat account of the certified entity, Cygwin Holdings Limited (hereinafter referred to as ""Cygwigan Holding Co. Ltd"".), stating that the founder, Chairman and CEO of Cigwagan, Liu Yongkang, died on February 10, 2023, at the age of 65, due to sudden cardiac arrest."	18 98	40 254	major major
zh-en	gold	361	In the 1980s, Liu Yong worked as a factory manager for a state-owned cotton mill, and in 1989 he became the head of the former Ningbo Yunfeng Garment Plant, a subsidiary of Sushi.	14 134 173	22 141 178	minor minor major
zh-en	gold	362	In December 2022, at the 22nd China Enterprise Future Stars Annual Meeting of the 20th Chinese Business Leaders Conference, Liu Yongkang said in a speech that in the 1990s, the market share of cedar brands in China's lingerie market was as high as 37%.	124	136	minor
zh-en	gold	363	In 1996, Cedar Shares ((600884.SH) went public, becoming the first listed company in China's clothing industry.	9	21	major
zh-en	gold	364	Just as the clothing business was in full swing, the Sushi Group began to transform, because Liu Yong realized that once the market was opened, Chinese brands would naturally form a ladder brand market.	-1	-1	no-error
zh-en	gold	365	"In 1999, Sugisugi started studying corporate transformation, and Yang Yongkang recalled that year: ""We came to Shanghai to find out what exactly to do with the transition. We found a lot of expert scholars and held a series of meetings and workshops""."	-1	-1	no-error
zh-en	gold	366	Finally, we have set two big strategic directions.	-1	-1	no-error
zh-en	gold	367	The first direction is new energy and new materials, and the other is great health with a future.	-1	-1	no-error
zh-en	gold	368	After the strategic direction was determined, Sug Sug began to look for cooperation. At that time, the Carbon Institute, which was supported by the Busan Thermal Energy Institute for silicon steel, was working on the national 863 topic, and scientific research funding was not enough, so Sugu Sug and the CFC Institute signed a cooperation agreement to jointly promote the industrialization of the country's 863-topical aluminum intermediate phase carbon microspheres project, engaged in the research and development, production and sales of negative polar materials, to achieve the commercial promotion of positive polar material in China.	-1	-1	no-error
zh-en	gold	369	In 2001, the company achieved large-scale production of intermediate-phase carbon nanotubes and began domestic substitution, replacing Japan as the main domestic supplier.	-1	-1	no-error
zh-en	gold	370	It is China's first Lithium-ion battery negative material production enterprise, which has achieved the nationalization of lithium ion batteries negative materials.	-1	-1	no-error
zh-en	gold	371	With the rapid popularization of lithium batteries, Sage began to develop gradually, and in 2007 the Lithium Electrolytic Materials business was incorporated into the main business of Sase, while the revenue share of the clothing business decreased from year to year, until 2013.	-1	-1	no-error
zh-en	gold	372	In February 2021, the company successfully acquired LG Chemical's film business, entered the LCD film market, and founded the film company Suge Gold Electric, which has a relatively high technology content in this field. The main competitors of Sage are the top 500 companies in the world, such as Samsung of South Korea, Xiaomi of Japan, JD Electronics.	-1	-1	no-error
zh-en	gold	373	Liu Yong has just shared his thoughts on post-investment management: Why do private Chinese companies acquire some high-tech companies internationally, and why are those acquisitions unlikely to succeed?	-1	-1	no-error
zh-en	gold	374	Because everyone will consider that I spent so much money, I have to send someone to take care of it, this is an action that is normally done. Well, however, Yang Yongkang is different, the day the acquisition of Sug Sug succeeds, he just announced to Sugkin Light Electric that Suggin is the largest shareholder, and decided to implement a one-two system.	-1	-1	no-error
zh-en	gold	375	According to the negative polarity data released by the ICC in 2022, the shipping volume of cypress pine in 2022 will exceed 200,000 tons, an increase of 100% year-on-year, with a market share of 16%, and the shipment of synthetic graphite is at the top of the list.	-1	-1	no-error
zh-en	gold	376	In terms of the optical film business, Yano Research statistics show that the company's pineapple optics will have a global market share of 29% in 2022 and is expected to reach 32% in 2023, continuing to rank first in the world.	-1	-1	no-error
zh-en	gold	377	In the first three quarters of 2022, Sushi shares had a revenue of 15.84 billion yuan and a net profit of 2.31 trillion yuan. On February 10, the share price was 19.24 yuan per share, with a total market capitalization of 43.6 billion Yuan.	-1	-1	no-error
zh-en	gold	378	On February 9, the company said on its interactive platform that at the end of 2022, it had an effective graphite production capacity of about 100,000 tons.	-1	-1	no-error
zh-en	gold	379	According to the report, Wang is still the chairman and controlling shareholder of the company.	-1	-1	no-error
zh-en	gold	380	An eye-popping survey showed that Liu Yong held a 40.1% stake in the company.	-1	-1	no-error
zh-en	gold	381	Li Chihua, born in 1968, is the general manager of Suzhou Battery Materials Co., Ltd. in Dongguan, the chairman of the board of directors of Ningbo Zucchini New Material Technology Co. Ltd., and the vice-president of Hunan Zuzhou Energy Technology Company.	-1	-1	no-error
zh-en	gold	382	On February 10th, in an investor interactive platform, Cedar Shares said that the company's senior executives are not related to the person who actually controls it.	-1	-1	no-error
zh-en	gold	383	President Xi Jinping responds by encouraging Chinese medical team members from Central Africa to tell Chinese stories with practical actions to benefit the local people through charity - Hunan Daily News	187 177	203 184	minor minor
zh-en	gold	384	President Xi Jinping responds by encouraging Chinese medical team members from Central Africa to tell Chinese stories in a practical way by doing good deeds for the local people.	-1	-1	no-error
zh-en	gold	385	2023-02-11 13:09:10 [source: Xinhua News Agency] [written by: Li Yan]	62	68	minor
zh-en	gold	386	BEIJING, Feb. 10 (Xinhua) -- General Secretary, President and Chairman of the Central Military Commission of China Xi Jinping replied to the 19th batch of Chinese medical teams in Central African Republic on February 9 with greetings and warm wishes for them and the wider medical team.	-1	-1	no-error
zh-en	gold	387	In response, Xi Jinping said that you in Central Africa, who overcome the difficulties of working life and serve the local people with all your heart, are both white-robed angels who rescue the dead and help the wounded, and friendly messengers of good wishes.	-1	-1	no-error
zh-en	gold	388	This year marks the 60th anniversary of the Chinese Medical Expeditionary Force, and I offer my heartfelt condolences to comrades who are and have been on medical missions abroad.	-1	-1	no-error
zh-en	gold	389	Xi Jinping pointed out that the Chinese people love peace, value life, and outpatient care is a living embodiment of it.	-1	-1	no-error
zh-en	gold	390	I hope that you will not forget your original purpose, remember your mission, and work hard to promote the spirit of the Chinese medical team, who are willing to sacrifice, save lives and help the sick, love without limits, to benefit the local people with kindness and charity, tell the story of China with practical actions and make a greater contribution to promoting the construction of a community of human health and health.	-1	-1	no-error
zh-en	gold	391	The medical aid is an important part of our work abroad.	-1	-1	no-error
zh-en	gold	392	In 1963, our country sent the first medical support team to Algeria.	-1	-1	no-error
zh-en	gold	393	Over the past 60 years, 30,000 medical teams have been deployed to 76 countries and regions in Africa, Asia, the Americas, Europe and Oceania, treating 290 million patients, earning widespread international acclaim.	-1	-1	no-error
zh-en	gold	394	Currently, emergency medical teams are working in 115 medical facilities in 56 countries around the world, nearly half of them in remote and difficult areas.	-1	-1	no-error
zh-en	gold	395	Recently, 11 members of the 19th batch of Chinese Medical Team in Central Africa wrote to Xi Jinping, General Secretary, to report on their experience in implementing the Party's 20th spirit and providing medical services to the local population, expressing their determination to contribute to building a community of human health and health.	154	190	minor
zh-en	gold	396	Hackers supporting protests hijack Iranian president's televised speech to mark revolution anniversary	-1	-1	no-error
zh-en	gold	397	The Islamic Republic of Iran held an official rally on Saturday to commemorate the 44th anniversary of the Iranian Revolution, but anti-government hackers briefly interrupted a televised speech by President Ibrahim Raisi.	-1	-1	no-error
zh-en	gold	398	The president's live televised speech was interrupted on the internet for about a minute with a sign of a group of anti-Iranian government hackers, whose name is Edilat Ali (Ali Justice), appearing on screen.	-1	-1	no-error
zh-en	gold	399	"Another voice shouted ""Death to the Islamic Republic""."	-1	-1	no-error
zh-en	gold	400	According to a Reuters report today, hackers disrupted state television reports on the anniversary of Iran's revolution.	-1	-1	no-error
zh-en	gold	401	Iranian officials mark the 44th anniversary of Iran's revolution, and the hardline government of Raisi faces the most audacious challenge yet from young protesters demanding their removal from power.	-1	-1	no-error
zh-en	gold	402	Following the death of 22-year-old Mahsa Amini in the custody of the country's moral police in September, nationwide protests continued to sweep Iran.	-1	-1	no-error
zh-en	gold	403	A deadly crackdown on protests by Iranian security forces is one of the biggest challenges facing the Islamic Republic since the 1979 revolution that toppled the 2,500-year-old monarchy.	-1	-1	no-error
zh-en	gold	404	As part of an amnesty to commemorate the anniversary of the revolution, the Iranian authorities on Friday released imprisoned dissidents Fahad Mesami and Faridabad Adelha, an Iran-French scholar, who had been detained during a hunger strike.	-1	-1	no-error
zh-en	gold	405	Earlier, Supreme Leader Ayatollah Ali Khamenei issued an amnesty for some prisoners arrested in recent anti-government protests.	-1	-1	no-error
zh-en	gold	406	According to HRANA, as of Friday, 528 protesters have been killed, including 71 minors.	-1	-1	no-error
zh-en	gold	407	According to reports, 70 other government security personnel have been killed.	-1	-1	no-error
zh-en	gold	408	Up to 19,763 protesters are believed to have been arrested.	-1	-1	no-error
zh-en	gold	409	For weeks, Iranian leaders and state media have been calling for a vote at Saturday's rally to express opposition to the protests and support for the government.	-1	-1	no-error
zh-en	gold	410	"On the eve of the anniversary of Iran's revolution on Friday night, state media showed fireworks as part of a government-sponsored celebration, with people chanting ""Allahu Akbar!"""	-1	-1	no-error
zh-en	gold	411	(God is the greatest!	-1	-1	no-error
zh-en	gold	412	I'm not sure.	0	13	minor
zh-en	gold	413	"However, many in the rally could also be heard shouting ""Death to the dictator!"""	-1	-1	no-error
zh-en	gold	414	In a video posted on social media, the president of the Islamic Republic of Iran, Hassan Rouhani, said:	0	102	major
zh-en	gold	415	On Saturday, state television broadcast live footage of official rallies in various states across the country.	-1	-1	no-error
zh-en	gold	416	In Tehran, as part of the official celebrations, domestic anti-ballistic missiles, drones, antisubmarine cruisers and other military equipment were displayed.	-1	-1	no-error
zh-en	gold	417	"President Lacey's speeches are often interrupted by the slogan ""Fuck America to death"" which is a signature slogan at state rallies."	-1	-1	no-error
zh-en	gold	418	"The crowd continued to shout, ""Death to Israel""."	-1	-1	no-error
zh-en	gold	419	Adelkhah, who has been in prison since 2019, is one of seven French nationals detained in Iran, Reuters said, a factor in the deterioration of relations between Paris and Tehran in recent months.	-1	-1	no-error
zh-en	gold	420	She was sentenced to five years in prison in 2020 on national security charges.	-1	-1	no-error
zh-en	gold	421	They later placed her under house arrest, but she returned to prison in January.	-1	-1	no-error
zh-en	gold	422	Adelkhah has denied the allegations.	-1	-1	no-error
zh-en	gold	423	A week before Mesami's release, supporters warned that he was at risk of death as a result of the hunger strike.	-1	-1	no-error
